Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
1.578236996,8.017256978,3.912707837,1.470636302,1.153925677,2.637474059,3.06119113,3.160812766,3.581106969,2.628512904,1.399217613,1.532432324
1.46003641,8.259434941,4.386838374,1.181943839,1.044319441,2.3292171,2.686052599,2.708850233,3.226639065,2.359528313,1.122100484,1.241932898
1.748444771,8.50364731,4.86771035,1.064000128,1.025455327,2.170651881,2.452818632,2.409340407,3.029037606,2.215676226,1.009972091,1.122140582
2.022820282,8.706230629,5.339781217,1.043987092,1.072000026,2.101353372,2.338058617,2.201510616,2.922050302,2.176834581,0.992181498,1.104453026
2.272376634,9.036165672,5.721403315,1.106673911,1.402677986,2.424497846,2.545223098,2.427583043,3.184044443,2.518185492,1.045294229,1.330579244
2.531594625,9.40904305,6.09010711,1.493850996,2.091676093,3.124887483,3.148770829,2.906800865,3.917762889,3.462168818,1.397627886,2.232626107
3.00703729,9.741963309,6.533460508,2.328604951,2.554273131,3.72817121,3.93013729,3.636521784,4.51439974,4.257804107,2.163767533,6.159440955
4.255832994,10.25730961,6.771106337,2.910100999,2.405588053,3.645909041,4.036188236,3.70143256,4.315705923,4.381567563,2.739745733,4.976547547
3.2645345,10.16801023,6.606997528,2.78043043,2.215815723,3.946573459,4.373811982,3.788291621,4.216213503,4.657578641,2.657338376,3.05805096
2.875831375,9.8428936,6.283514125,2.531733478,2.128322909,4.65199364,5.382362015,4.289627796,4.17293101,5.444752798,2.374678986,2.630612598
2.724743289,12.167092,8.163842804,2.417203531,2.148293572,4.622249129,5.418565807,4.219389652,4.211239994,5.541380003,2.260579285,2.628083541
2.619596656,9.935480876,5.987373544,2.326548216,2.313438349,4.60441631,5.624926255,4.480431003,4.543370229,5.775381802,2.187670027,2.405121812
2.47192599,9.323347692,5.144855066,2.192279936,2.425746726,4.846374072,6.010819998,4.776107896,4.927784335,6.11291701,2.077025701,2.282389304
2.354252898,9.104813884,3.876280756,2.08358497,2.60755496,5.159792532,6.622445322,5.062563704,5.55229621,6.570030668,1.982527239,2.185283663
2.285705748,8.956833748,3.407206945,2.057373161,2.714594877,5.501866276,7.360587219,5.70297684,5.912927458,6.911643964,2.150872581,2.148370427
2.416030037,9.337731154,3.026861447,2.154079475,3.050249729,5.957192649,8.039486717,6.266750272,6.547411868,7.378299803,2.424368029,2.325363647
2.96292451,9.49409359,3.161476754,2.544196183,3.696413256,6.762428715,9.235691626,7.124634245,7.726298715,8.672347897,2.671199469,2.946683848
3.978327736,12.99908168,5.151221413,3.04400134,4.142012022,6.623314407,8.869684849,7.067857404,7.822200128,8.577078868,3.616784055,3.997312695
4.666424283,10.66638584,3.89676026,3.596979242,4.207059278,6.395064569,8.466469302,6.82337667,7.59151779,8.484423503,4.600305905,4.552280209
4.637072905,10.65498725,3.978173599,3.782303476,4.396572662,6.231221397,8.104956006,6.634789048,7.653378526,8.147936565,4.212697052,4.312618867
4.295481251,10.51959553,3.958289575,4.045449129,4.567947074,6.163307581,7.232829426,6.553414273,7.171187118,7.330766879,3.793434368,4.064962918
3.893041466,10.42603964,3.671352817,3.889278456,3.641074126,5.396524005,6.016205362,5.454206368,6.176147408,6.184140735,3.434228921,3.68928554
3.138360821,10.26069273,3.744794942,2.962995086,2.78160534,4.280528408,4.889247795,4.367870464,4.972813044,5.171003714,2.870522329,2.967263251
3.232741617,10.24331153,3.917450017,2.209110783,1.83627459,3.242265455,3.767878469,3.079153138,3.817481011,4.058946253,2.08148457,2.266870552
4.145956831,10.63338061,4.115304604,1.181262168,1.41720604,2.758926695,3.168724868,2.632233704,3.210894825,3.487650844,1.400881485,1.561943052
4.746990703,11.38515424,4.567105172,1.063495451,1.182492784,2.404572941,2.74409408,2.215819182,2.811183265,3.067778436,1.123379167,1.25874965
5.486031328,11.75256137,5.286343646,1.043831553,1.058880209,2.235112463,2.57222611,2.05946642,2.564219274,2.886351655,1.01108025,1.133460399
6.114156635,11.8086536,5.97729018,1.106191081,1.070235701,2.168346183,2.514583514,1.941885511,2.477651246,2.819740355,0.994088283,1.113660403
6.654922276,11.60109982,6.631787724,1.492859313,1.399965441,2.443547435,2.769881141,2.173496403,2.752004012,3.125121101,1.04709569,1.178349609
7.121547326,12.11443854,7.461419745,2.326188791,2.189036126,3.169810233,3.423859524,2.868559278,3.455239768,4.006563756,1.400496713,1.978289561
8.117248369,12.55948253,11.62070987,2.908575077,2.749706719,3.773134172,4.023155625,3.467339394,4.273682417,4.758029646,2.168416339,5.19807553
11.36353199,16.2404533,8.965336232,2.778731042,2.561222345,3.686033399,4.075781776,3.528851865,4.263929938,4.824762456,2.744160986,6.298436672
8.947781693,13.95711851,7.056274962,2.530763765,2.345550992,3.965663458,4.106371115,3.813356333,4.297739964,4.695742872,2.660546557,3.170207927
8.591580047,13.5481879,5.370243422,2.418055507,2.545180383,4.739700776,4.654686282,4.386127127,4.475225687,5.566476221,2.376727459,2.818277647
9.959039973,13.34123554,5.589094906,2.328384228,2.561825675,4.589106253,4.793952842,4.393838679,5.083234032,5.538792358,2.261566556,2.674477676
7.326478077,12.6184432,3.543558889,2.194426559,2.584448509,4.808126534,4.936641419,4.412323288,5.483398171,6.072794114,2.485871903,2.577676974
6.905359796,12.45129221,2.30379559,2.085999917,2.704283662,5.04050394,5.393575821,4.879289508,5.607949288,6.653035076,2.706213808,2.435870593
6.298485203,12.45351622,2.00117641,2.007568549,2.79420881,5.354966124,5.819408034,5.180628447,6.071963118,6.730267285,2.975358322,2.322800791
5.640869775,12.67163415,1.930492406,2.064564252,3.208176596,6.065543415,6.198708708,5.427977746,6.734037369,7.044908819,3.232100278,2.271882792
5.331238672,12.75145051,2.011387378,2.362208617,3.606318837,6.584037375,6.664326541,5.916886346,6.523074907,7.471266759,3.44058727,2.443592314
5.957072863,12.88144834,2.376483724,2.901110621,4.355533269,7.498559164,7.343951535,6.629441038,7.895125995,8.494955681,3.931642928,3.073231268
9.105263676,16.55082565,3.091510723,3.227310106,4.679305561,7.153822969,7.21788916,6.657278205,7.763346345,8.532648535,4.47701479,4.135939703
7.249970214,14.27731545,3.674375607,3.435223895,4.74025058,6.775285841,6.935402977,6.498917071,7.255769323,8.663703923,5.19820888,4.71107002
6.962266478,13.76798506,3.974069627,3.737417964,5.023005239,6.532504766,6.682541213,6.480135859,7.292178702,8.317913884,4.889866746,4.522893072
7.057222642,13.50116523,3.954837297,3.659763126,5.140615234,6.48553411,6.607978875,6.378307529,6.732635457,7.638942657,4.471557199,4.24007719
7.518703262,13.25707254,3.576753116,2.943947434,4.349351277,5.567562757,5.696629275,5.393428271,5.708979396,6.603971854,3.892845638,3.840708939
7.54756487,13.36109053,2.879550646,2.211862762,3.445451852,4.459205954,4.708894683,4.279834058,4.650856161,5.357962064,2.889690277,3.086885417
7.902483644,13.68758769,2.581795145,1.47317426,2.498550606,3.27869516,3.524617052,3.274231126,3.570763343,4.120728848,2.082700614,2.336669599
7.998717493,13.85900401,2.869609783,1.170695732,2.095941192,2.725151579,2.943809064,2.759310901,3.025629239,3.663323653,1.401235501,1.560974327
7.793029772,14.13411892,3.375967406,1.0571725,1.837638979,2.387769792,2.514787544,2.46351079,2.714955311,3.336626742,1.123420245,1.258229304
8.383606389,14.34678934,3.868999721,1.039122624,1.747772012,2.14803319,2.360794335,2.21179669,2.596181399,3.168121006,1.010937683,1.133279278
8.889307912,14.39346062,4.463566271,1.092439806,1.753154408,2.063137178,2.188790007,2.131031205,2.496065582,3.005183998,0.993739696,1.113410721
9.213571564,14.6815977,5.128490422,1.452377253,2.12863755,2.335485629,2.443268585,2.382888424,2.788743565,3.305981123,1.047303946,1.178014168
10.1104417,15.43158037,5.844543732,2.225645773,2.9907953,3.086613154,3.156025255,3.104700803,3.638221672,4.221812716,1.401368088,1.600134622
14.07874507,15.99438879,9.873006409,2.769190112,3.523497214,3.841960449,3.747918228,3.672168687,4.321168548,5.057908323,2.171053981,3.636029462
14.88284658,16.34943359,7.22917391,2.614560624,3.280415494,3.843061172,3.734785352,3.677183566,4.366928288,4.917064231,2.747343995,3.257251202
11.56687736,16.08222228,5.098488188,2.350548116,3.132462539,3.866995383,4.027482425,3.579388114,4.383370441,4.941454348,2.66323926,3.172957654
8.542378959,15.44204924,3.602115082,2.238831147,3.234631042,4.79782469,4.789484238,4.175392633,5.131871525,5.439809956,2.401365386,2.821411972
9.694109338,18.69198939,3.249521104,2.159074813,3.355551403,4.784042598,4.793369293,4.22388907,5.121353301,5.784604539,2.633038499,2.696545825
6.275207292,15.6838042,2.222564816,2.04313238,3.599936603,4.883014142,5.203027042,4.013347604,5.69350689,6.225790639,2.906024427,2.581992384
4.936018138,14.14684313,2.0977038,1.949791848,3.738256656,5.132704183,5.693013081,4.558455884,5.99574333,6.235740489,3.139890989,2.440914828
3.929497985,13.3857622,1.999317597,1.884717198,3.933534036,5.398200113,6.340641865,5.126239977,6.506410016,6.955896766,3.443095101,2.32784374
3.100093179,12.27325917,1.928455227,1.945572749,4.187686227,6.020477885,6.739772574,5.619144721,6.863431334,7.43407719,3.687176169,2.276959568
2.888082865,11.96976588,2.009476688,2.235480245,4.547601978,6.632731992,7.528031476,5.999392999,6.702052907,7.988893081,3.882513324,2.449998384
3.781849818,11.83086303,2.375191136,2.762778122,5.375780869,7.747249527,8.259927556,7.068476066,6.848106671,9.127721218,4.398897767,3.079475155
7.555871754,15.03259628,3.0899058,3.070805183,5.711863624,7.469159783,7.953721665,7.068390336,7.150040431,8.900897908,4.399006729,4.14176168
6.335973204,12.83896401,3.67188383,3.268446875,5.670797414,7.111048459,7.770291535,6.719962681,7.271788505,8.736839295,5.559845145,4.717073774
6.782252475,12.24682189,3.970845399,3.574049868,5.84524985,6.648604081,7.345621997,6.760385762,7.355337687,8.501403475,5.306845488,4.488166382
6.79833529,12.09992597,3.951320273,3.509941425,5.829100676,6.256452327,7.263461588,6.597420313,6.85997144,7.809431668,4.940433539,4.236613939
7.360476558,12.07789108,3.572833755,2.824803798,4.952872808,5.273260281,6.315552063,5.566766895,5.838071945,6.73926244,4.359085257,3.845965164
7.511748813,12.39910236,2.87548027,2.140203821,3.975446309,4.179049391,5.1845457,4.530285201,4.765788785,5.638600636,3.377514496,3.091246142
8.278829107,12.46968887,2.183126097,1.443401162,2.957766457,3.179924921,4.039682077,3.519896707,3.686952647,4.5432286,2.504630752,2.340143783
8.427953414,12.77729432,1.490928146,1.167434645,2.406593808,2.534464315,3.452362971,2.998231141,3.068181454,3.845205668,1.651251735,1.53527678
8.92871648,12.98392671,1.188020671,1.054089743,2.137857045,2.18640381,3.035356545,2.701051428,2.750803908,3.362276502,1.216249972,1.243903461
9.437544137,13.56993596,1.073227226,1.035856799,1.91542017,1.991239559,2.824126999,2.543122749,2.582365029,3.164543937,1.019869524,1.12319155
9.629527052,13.99681062,1.293830759,1.089028095,1.912728923,1.865251571,2.713134363,2.512829062,2.460355224,3.092995656,1.000047567,1.104898819
9.799304453,14.31671458,1.600145425,1.447743333,2.262293974,2.129147612,2.885712875,2.782111201,2.726178923,3.402565728,1.06201476,1.160675159
10.0475603,14.88331813,1.939072058,2.218977815,2.97483545,2.871713206,3.493134128,3.33585905,3.515428899,4.3199293,1.441547187,1.556254256
13.44947208,20.17845716,3.681553539,2.762038345,3.581494474,3.455456088,4.086960192,3.776805147,4.165000942,4.931688928,2.26876971,2.444606104
10.74089821,17.10068404,2.98789262,2.607228435,3.561692169,3.404000534,4.100498425,3.826960571,4.166134809,4.748092785,3.011238248,3.115787748
7.846872215,15.41146316,2.849300392,2.343964264,3.477615516,3.559308582,4.218175811,4.131234435,4.28076967,4.401407004,3.244632873,3.005892033
5.50657141,13.3350029,2.619682031,2.232830589,3.996364695,4.214954933,4.862836776,4.805226207,5.04686389,5.509174363,3.413277471,2.638300652
4.572505163,15.57193271,2.495756934,2.1536513,3.869299879,4.448756892,4.910874318,4.14295786,5.098790588,5.483758324,3.987838631,2.496676676
2.445634469,10.85988994,2.394076192,2.038013491,3.926882116,4.734695296,4.988194289,3.965105326,5.351859191,5.621972706,4.089586977,2.410754271
2.316256498,8.865757773,2.251205353,1.945736457,4.112824209,5.224653503,5.39561058,4.233558831,5.841926673,6.270310488,4.218640168,2.288020824
2.21439385,7.40625719,2.136412953,1.880994265,4.370028612,5.636706882,5.934871412,4.434433613,6.280038915,6.830377515,4.405850964,2.190558442
2.159281116,6.096227275,2.052509822,1.941574949,4.558048159,6.201720352,6.424010236,4.764166443,6.772773484,7.340435218,4.665499279,2.153137352
2.294198711,5.735496511,2.12919246,2.230868132,4.95087025,6.801717714,7.140881144,4.955294569,7.389975787,7.683840651,4.811795499,2.330505069
2.832086154,6.485586406,2.503174638,2.757458832,5.733623202,7.936935265,8.361783086,5.53322202,8.580651395,8.682578663,5.295282768,2.951653282
3.836042971,11.17152154,3.228195827,3.06499766,5.885016464,7.744076448,8.114939508,5.927838899,8.457020238,8.61329961,5.939100799,4.002903294
4.503785815,9.734244908,3.82953399,3.266352525,5.815749789,7.367171941,7.752394237,6.026632892,7.992273235,8.577982914,6.380726972,4.559370215
4.462509908,9.640985858,4.140344702,3.60563962,5.860607848,7.123834402,7.027155941,6.0459743,7.870605044,8.171567979,6.071251281,4.320169916
4.124495076,9.570980251,4.116869519,3.549302305,5.949455886,6.963599175,6.802636511,6.073663814,7.241452165,7.451708915,5.746315566,4.071849649
3.736988064,10.21074525,3.723526827,2.821441734,5.086598281,5.981064156,5.775403966,5.112422951,6.195696533,6.2140522,5.19481229,3.69534125
3.013929876,10.62866531,2.994066589,2.137560351,4.044007858,4.814191203,4.759306729,4.026839607,5.073211292,5.097776595,4.28936684,2.971508246
2.284804502,11.00077056,2.251620635,1.441459516,2.744367216,3.609739329,3.829350925,3.06556373,3.984209612,3.983253428,3.314087562,2.269258198
1.700651702,11.39688258,1.487477979,1.165644816,2.152154896,2.886064582,3.275177815,2.619277316,3.349146187,3.414002543,2.329871033,1.534655071
1.878913192,11.99698474,1.185010108,1.052413569,1.898271816,2.557673274,2.886161969,2.338080022,3.065084046,2.86600506,1.830848519,1.243013673
2.303194235,12.87287792,1.070093328,1.034462563,1.845135921,2.318780378,2.702133489,2.193752772,2.766368916,2.692224699,1.568183596,1.122099225
2.729550967,13.59039238,1.050395677,1.087334502,1.803467496,2.124540075,2.569784848,2.184967851,2.660665742,2.663132398,1.414173415,1.103758107
3.055784249,14.13000628,1.118372949,1.44529298,2.101375316,2.312825275,2.904348942,2.489850043,2.914177034,2.975130903,1.378893576,1.159588168
3.3381823,14.65490486,1.531698162,2.214914042,2.947016726,3.061590202,3.609907324,3.330928584,3.547375159,3.889536116,1.758353165,1.555833256
5.227814251,18.77496881,2.402510434,2.757326467,3.510565696,3.67494267,4.188015377,3.996649405,4.252631956,4.642968748,2.385387088,2.445492575
4.350448568,15.57035184,2.973159636,2.602966701,3.453216563,3.717788756,4.213668898,3.951572199,4.378521647,4.552281533,3.582493422,3.117531747
3.958664225,12.58665861,2.84356831,2.34020959,3.536446369,3.829149633,4.411999512,4.013665476,4.466784154,4.69019945,4.047758356,3.007398886
3.318299325,10.49814459,2.614526687,2.229738918,3.845890384,4.729370516,4.926539592,4.677192896,5.214723835,5.286027041,4.245993387,2.639098383
3.714016303,11.40391944,2.490982048,2.152254698,3.947610588,4.660258128,4.854819291,4.081491047,5.333896641,5.550726141,4.691238131,2.496708259
2.871969806,8.774905381,2.389682445,2.037962618,4.096161858,5.028968869,4.953845905,4.09696607,5.528242864,5.986266482,4.362958052,2.410283183
2.558663151,7.450591836,2.247153636,1.945306924,4.329118748,5.46640684,4.489117797,4.170282125,6.078107764,6.41650235,5.125741654,2.287203245
2.32616258,6.916021436,2.132736789,1.881118146,4.617646211,5.668486791,4.820023909,4.385551669,6.214354779,6.756551955,5.491442032,2.19006483
2.162425033,6.623419994,2.049080042,1.942955824,4.892409046,6.205373816,5.35141582,4.582891236,5.765411101,7.449378603,5.956500896,2.152271201
2.297775652,6.271065568,2.126080273,2.232696889,5.200917095,6.824128623,5.927306521,4.852636148,6.094609382,8.028656341,5.867634033,2.329269446
2.835606481,6.27374912,2.49990051,2.76032069,5.242766619,8.014797169,6.604060282,5.388325717,7.813208259,9.179668553,6.245154042,2.950612571
3.839187287,8.085655699,3.224433859,3.067572203,5.372471149,7.73968145,7.010310846,5.764629704,7.883455512,8.939865364,6.770631046,4.001255647
4.506489169,6.725578403,3.825572967,3.266413118,5.223164873,7.282359123,6.907276609,5.885943425,7.711217633,8.761605941,7.205170721,4.759191485
4.465989617,6.352320912,4.143538145,3.573569992,3.54576725,6.919276607,6.8371732,6.099395928,7.695452833,8.327133092,6.960471177,4.73179935
4.128122293,6.061628976,4.177293616,3.51045197,3.452502306,6.813929801,6.792783001,6.005359471,7.232443636,7.399711876,6.45513307,4.539508226
3.740238544,5.850941599,3.822810756,2.82673572,2.762409809,5.874298097,5.991028163,5.070628501,6.072842574,6.275398417,5.846429565,4.170814126
3.502179573,5.495325906,3.044129696,2.144192124,2.104839037,4.775548209,4.936894814,4.024248357,5.029799222,5.149801589,4.82712299,3.361848474
3.970060841,5.279698577,2.249093962,1.448251905,1.425417431,3.70730507,3.773341422,3.008253831,3.913846227,4.021056973,3.79322554,2.521782586
4.451533537,5.093968573,1.457088788,1.173748758,1.280054664,3.187492362,3.214755858,2.501103599,3.361057117,3.315382983,2.657627091,1.616774322
4.767860115,5.310253912,1.16727791,1.060406022,1.052343445,2.680829179,2.930083936,2.17665403,3.045901919,2.855025459,2.10709419,1.239480686
5.270948021,5.521578167,1.056916598,1.042389723,1.031306366,2.510874927,2.705330149,2.019082756,2.880632102,2.63800541,1.830748619,1.118331535
5.745455257,5.768404504,1.039217299,1.09533849,1.084272624,2.363438058,2.556779829,1.967124338,2.690558365,2.54530213,1.679072303,1.100156169
5.939535488,5.875555064,1.097910035,1.452452756,1.432705928,2.645056121,2.739072761,2.248427369,2.94175502,2.739011694,1.580669969,1.156220222
6.912054492,6.103797736,1.482902401,2.220398617,2.164510879,3.474224697,3.338374972,3.055304408,3.772741096,3.349315666,1.922970348,1.553120428
10.01475951,8.182667585,2.290768869,2.762487313,2.659414956,3.980645459,4.065503062,3.695800305,4.434727217,4.309150705,2.810098127,2.444178812
8.785794632,6.924098489,2.82246904,2.608326609,2.53524778,3.882408265,4.108903484,3.65561691,4.407776575,4.317165803,3.593410301,3.116196533
9.055369139,6.409098387,2.666723383,2.345853748,2.364221038,3.952368902,4.436043292,3.808578318,4.581283889,4.359756794,3.984542548,3.029774462
8.736841885,5.736549422,2.42211204,2.236305978,2.27956114,4.401761865,5.067796677,4.560051164,5.317230259,5.495365113,4.376524047,2.637963078
8.762505997,5.607564556,2.301666362,2.157480741,2.247566012,4.369533988,5.251346957,4.61305838,5.168327461,5.552726701,5.114645098,2.495641669
8.844312092,4.699073286,2.212106207,2.042360246,2.329983629,4.540638693,5.568970321,4.973187061,5.459304085,5.794638496,5.341040419,2.409471552
8.908358098,4.086562587,2.088655545,1.949674164,2.427155893,4.811643286,5.244718352,5.043560293,5.867317507,6.390664193,4.960382879,2.414224193
8.631429446,3.42749393,1.990866911,1.884821979,2.625349069,5.415277332,5.096460844,5.698980917,5.874640714,7.183866891,4.970161811,2.399030768
8.127096034,3.122857807,1.921101248,1.945252621,3.100452961,5.995743898,5.52504791,6.480645019,6.335038667,7.770528384,5.37287643,2.514087107
8.297959537,3.010121585,2.002117619,2.234427916,3.731476946,6.49679513,6.16733905,7.386405633,6.56310463,8.179416498,5.716686404,2.807906101
8.483389493,2.926678411,2.397366104,2.759810167,4.461009304,7.381908803,6.190856097,8.759315682,7.838391787,9.278323847,6.003903345,3.560287068
12.39156224,4.448053377,3.160263926,3.066096074,4.917844618,7.21214666,6.383288616,8.535860718,7.757277585,8.886573887,7.173902427,4.862032696
10.80276235,4.185144264,4.04605617,3.263714961,4.803749379,6.573347248,6.405925414,7.948995062,7.646640694,8.637674876,7.298887368,5.670432165
10.11473296,4.382760175,4.351490596,3.570685753,4.821129784,6.382636919,6.386489844,7.730339206,7.751663779,8.215004459,6.84647811,5.537137855
10.79068234,4.161887379,3.946811224,3.50772087,4.831199306,6.295238116,6.405340124,7.412706004,7.217376276,7.367332174,6.40911527,5.215055868
10.74692468,3.755078486,3.569115013,2.824490116,3.96000057,5.521912217,5.604158169,6.338953181,6.153468347,5.969969565,5.75242916,4.77235159
10.56598419,3.019615195,2.873206359,2.141907823,2.864796533,4.527362165,4.534197976,5.087391718,5.122107381,3.660132088,4.690468582,4.030814678
10.65714854,2.612119339,2.18218656,1.447474952,1.813500821,3.44425566,3.51501482,3.96407178,4.016592289,2.07398281,3.681090656,3.431524749
10.63420836,2.619995146,1.462421595,1.172581103,1.293040786,2.777612036,2.918171768,3.360437801,3.400597821,2.451694377,2.601654886,1.774279646
11.51106613,2.841947361,2.259886352,1.059694456,1.08370345,2.436797878,2.643001708,3.016944513,3.082083721,2.116037755,2.096515775,1.325176643
12.16590181,3.013471381,2.897280307,1.041648339,1.030423008,2.215392894,2.381235686,2.764002715,2.902866962,1.848118748,1.832791652,1.139167438
12.54329918,3.276813597,4.712075943,1.094075618,1.083204844,2.117042279,2.324665749,2.657873336,2.778001488,1.73110691,1.71267657,1.099921252
13.07035752,3.514256691,5.484160338,1.45049087,1.430472878,2.316876191,2.61570683,2.840493158,2.986241562,1.926163945,1.74576804,1.156281395
13.62721897,3.882806498,6.03639309,2.217045866,2.15970732,2.846037292,3.362663181,3.538852075,3.815228867,2.379768549,2.079698929,1.554202913
18.60055572,4.340995382,10.08401794,2.759465274,2.70562158,3.472564798,3.724667618,4.200569259,4.494614747,3.439911408,2.962053938,2.447859316
15.77521935,4.585556459,8.58936565,2.603945671,2.561401917,3.317074652,3.633449322,4.340546072,4.272254137,3.443372744,3.680931202,3.120682576
13.92747198,3.911020878,8.699524845,2.340988488,2.379778463,3.240857519,3.761660307,4.429417025,4.043001609,3.026634794,3.624897424,3.08241096
12.04216511,3.444294541,8.161560147,2.230672426,2.275447606,3.694049627,3.895044115,5.210918036,4.642328204,2.831537776,3.343439409,2.930440172
13.67969736,2.479211851,10.35487784,2.152749208,2.379038723,3.767419648,3.880999472,5.101620154,4.707040679,3.193944879,3.373044959,2.788652953
9.758688446,2.384874519,7.130356748,2.037913031,2.400691117,3.881498829,4.007321204,5.203563796,5.27333627,3.377732872,3.60748339,3.276748009
7.689008104,2.255218552,5.772221079,1.945333997,2.370328602,4.344138007,4.16821007,5.411151551,5.669971049,3.568551704,4.023284466,3.531302828
6.438912726,2.153569244,5.002418585,1.880733954,2.208950203,4.549810222,4.55520166,6.020346333,6.31080518,3.901718641,3.968630906,3.817720899
5.696273723,2.097242838,4.290761342,1.941271831,2.406895879,4.627659249,5.011770885,6.451711723,7.065528916,4.27581322,3.992384492,4.014624972
5.800377059,2.2023572,4.190816692,2.229526618,2.895660622,4.988061648,5.507256416,6.964581781,7.367893189,4.768932164,4.26217716,4.153499978
6.739192569,2.646271094,4.124556907,2.754490945,3.733971754,5.220896427,6.302789615,8.163266553,8.408624943,5.55200121,4.807732193,4.554729512
10.78695321,3.515324521,6.525261763,3.060731446,4.11135451,5.406747179,6.453781067,7.848098805,8.281673558,5.965187421,5.924728983,5.121567079
9.438985944,4.180451919,5.618782979,3.259208969,4.130943532,5.390768993,6.325112816,7.451298825,8.05614061,6.179363406,6.727084806,5.880281665
9.437171714,4.37809768,5.863212512,3.566335871,4.361729672,5.519779536,6.272806691,7.341294235,8.05664805,6.01943433,6.592857861,5.377609638
9.258534964,4.157591312,5.921954656,3.503273706,4.471166037,5.579908853,6.329516272,7.220974874,7.446053864,5.278803637,6.176367064,4.930788847
9.722055292,3.751113256,6.549599248,2.820748686,3.681475936,4.722456643,5.507275289,6.080636455,6.300183015,4.298309586,5.655598725,4.271482887
10.05997688,3.016191464,6.438527123,2.138674108,2.753965005,3.802529954,4.454872419,5.057154236,5.22578047,3.29509043,4.713289242,3.206805418
10.58502517,2.295841881,6.516903309,1.443971704,1.819114881,2.848580911,3.507140775,4.021791169,4.133553744,2.29401124,3.676921536,2.269083685
